HouseID,City/Province,Location,Latitude,Longitude,Project,Property Type,Storeys,Bedrooms,Bathrooms,Floor Area,Land Area,Price,Description
624,Consolacion,"Lamac, Consolacion",10.3876855,123.9680975,,Other,0,4,3,227.0,209.0,12500000.0,"For Sale: 4 Bedroom House in Molave Highlands, Consolacion, Cebu"
625,Concepcion,"Alfonso, Concepcion",15.3290862,120.6394315,"Montecelio Residences Concepcion, Tarlac",Other,0,4,3,122.9,112.5,3690000.0,"For Sale 4 Bedrooms and 2 Car Garage in Montecelio Residences Concepcion, Tarlac"
626,Valenzuela,"A. Ponciano St, 1441 Valenzuela, Philippines Marulas, Valenzuela",14.6736958,120.9817115,,House and Lot,0,3,3,120.0,65.0,9200000.0,House and Lot For Sale in Marulas Valenzuela
627,Davao,"Catalunan Grande, Davao",7.0801636,125.5437938,,Other,0,4,4,200.0,332.0,14200000.0,"For Sale 4 Bedroom Bungalow House in Catalunan Grande, Davao City"
628,Caloocan,Caloocan,14.651348,120.9724002,,House and Lot,0,3,1,96.0,,4500000.0,House and Lot for Sale
629,Paranaque,"Don Bosco, Paranaque",14.4843304,121.0314209,,Other,0,5,4,276.0,215.0,23500000.0,"For Sale Pre-selling Modern Design Two (2) Storey Corner Duplex House, Parañaque"
630,Quezon City,"Fairview, Quezon City",14.7055228,121.0742821,"Olympus Subdivision, Quezon City",Townhouse,3,3,3,116.0,43.0,5710000.0,"3-Storey Townhouse For Sale in North Olympus Subdivision, Quezon City"
631,Quezon City,"Loyola Heights, Quezon City",14.6410904,121.0737779,"Loyola Heights, Quezon City",House and Lot,0,6,5,350.0,1000.0,98000000.0,"For Sale: 6 Bedroom House & Lot in Varsity Hills at Loyola Heights, Quezon City"
632,Quezon City,"Matandang Balara, Quezon City",14.6716797,121.0745345,Loyola Grand Villas,Other,2,4,5,600.0,587.0,85000000.0,For Sale: Well-maintained 2-Storey House with pool at Loyola Grand Villas
633,San Fernando,"Sindalan, San Fernando",15.0785115,120.6415215,Madonna Residences,Single Detached,1,4,3,150.0,164.0,6062500.0,"For Sale:Madonna Residences|Single Detached House 4BR w/ 2 Carport, San Fernando"
634,Mabalacat,"Dapdap, Mabalacat",15.1858934,120.5896487,,House and Lot,0,3,1,45.0,40.3,1600000.0,"Duplex House and Lot 10 bedroom for Sale in Mabalacat, Clark"
635,Lipa,"Marauoy, Lipa",13.9643008,121.1660625,Air Residences Lipa (Athena),Other,0,4,3,172.0,165.0,10210000.0,4-Bedroom House For Sale at Bel Air Residences Lipa (Athena)
636,Paranaque,"B.F. Homes, Paranaque",14.4462789,121.0274109,"BF Homes, Parañaque City",Other,0,4,3,256.0,280.0,,"For Sale Brand New Bungalow House 4 Bedrooms - BF Homes, Parañaque City"
637,Angeles,"Deca Home Clark Residences, Margot Angeles Pampanga Margot, Angeles",15.1667429,120.5223198,,House and Lot,0,2,2,140.0,70.0,2800000.0,"House & Lot For Sale near Clark Airport and SM Pampanga, Angeles"
638,Cebu,"Banilad, Cebu",10.3465194,123.911112,,Other,0,6,8,918.0,566.0,65000000.0,"Reduced For Sale : House in Ma. Luisa Estate, Phase 1 with spectacular view Cebu"
639,Quezon City,"Kamuning, Quezon City",14.627544,121.0390617,,Townhouse,0,5,4,170.0,60.0,13000000.0,Kamuning (Area in Quezon City) Townhouse 5 Bedroom 3 Storey For Sale
640,Angeles,"Amsic, Angeles",15.1560029,120.5708031,,Other,0,5,5,246.0,289.0,25000000.0,"Santorini House for Sale in Angeles City, Pampanga"
641,Baguio,"Asin Road, Baguio",16.4021725,120.5639989,"Country Estates, Baguio City",Other,0,4,5,310.0,537.0,60000000.0,"House 9 for sale at Pinewoods Golf & Country Estates, Baguio City"
642,Talisay,"Linao, Talisay, Central Visayas, Philippines Linao, Talisay",10.26182954,123.8182649,,Single Detached,1,5,4,227.0,420.0,14800000.0,Overlooking 5- Bedroom Single Detached House and Lot for sale in Talisay Cebu
643,Carmona,"Lantic, Carmona",14.2983433,121.0493423,,Other,0,4,2,104.0,100.0,5232628.0,"Ready For Occupancy RFO 4 Bedrooms Aircons House Sale in Carmona, Cavite"
644,Quezon City,"Culiat, Quezon City",14.6679617,121.0565912,"Verandilla Homes, congressional Ave Ext., Quezon City",Other,0,4,4,140.0,78.0,12500000.0,"For sale House in La Verandilla Homes, congressional Ave Ext., Quezon City"
645,Valenzuela,"Maple St., St. Jude Subd., Malinta, 1440 Valenzuela, Philippines Malinta, Valenzuela",14.68816392,120.9635991,,Other,0,5,4,120.0,60.0,9500000.0,"House For Sale in Malinta, Valenzuela City"
646,Muntinlupa,"Ayala Alabang, Muntinlupa",14.4226096,121.0269407,,Other,0,6,5,750.0,574.0,170000000.0,"Brand New House for Sale in Ayala Alabang, Muntinlupa City, Metro Manila"
647,Baguio,"Dontogan, Baguio",16.3829867,120.5692941,"Thomas Estates Dontogan Green Valley, Baguio",Other,0,5,2,350.0,180.0,27000000.0,"5 Bedroom House For Sale in Saint Thomas Estates Dontogan Green Valley, Baguio"
648,Paranaque,"San Isidro, Paranaque",14.4711274,121.0076663,,House and Lot,0,4,3,190.0,105.0,8800000.0,Renovated Modern Two-Storey House and Lot for Sale in UPS 5 Parañaque
649,Naic,"Sabang, Naic, Calabarzon, Philippines Sabang, Naic",14.32651313,120.8031112,Pag-ibig financing,Other,0,2,1,45.5,54.0,1460000.0,"2 Storey Duplex House for Sale in Naic, Cavite | Pag-ibig financing"
650,Paranaque,"B.F. Homes, Paranaque",14.4462789,121.0274109,"Homes, Parañaque",Other,0,3,3,200.0,150.0,16500000.0,"For Sale A Superb Finish 3BR Modern House in B.F. Homes, Parañaque"
651,Muntinlupa,"Ayala Alabang, Muntinlupa",14.4226096,121.0269407,"Alabang Village, Muntinlupa City",Other,0,5,5,1000.0,855.0,400000000.0,"5 Bedroom House For Sale in Ayala Alabang Village, Muntinlupa City"
652,San Fernando,"Sindalan, San Fernando",15.0785115,120.6415215,Madonna Residences Sindalan San Fernando Pampanga,Other,2,4,3,135.0,164.0,7052000.0,Pre-Selling 2-Storey House at Madonna Residences Sindalan San Fernando Pampanga
653,Paranaque,"B.F. Homes, Paranaque",14.4462789,121.0274109,"BF Homes, Parañaque City",Other,0,4,4,260.0,189.0,21000000.0,"For Sale Brand New Modern Two (2) Storey House In BF Homes, Parañaque City"
654,General Trias,"Along Governor Ferrer Drive Pasong Kawayan I, General Trias",14.3452428,120.8788539,"Gentri Homes in General Trias, Cavite",Other,0,3,2,60.8,69.0,2900000.0,"House For Sale in Springside Gentri Homes in General Trias, Cavite"
655,Muntinlupa,"Ayala Alabang, Muntinlupa",14.4226096,121.0269407,"Alabang Village, Muntinlupa City",House and Lot,0,4,4,1200.0,690.0,200000000.0,"4 Bedroom House & Lot for Sale: Ayala Alabang Village, Muntinlupa City"
656,Pasig,"Valle Verde 1, Pasig",14.57538295,121.0702814,,Townhouse,0,3,3,170.0,150.0,45000000.0,Valle Verde 1 Townhouse for Sale in Pasig
657,Quezon City,"Culiat, Quezon City",14.6679617,121.0565912,"Nila Homes, Quezon City",Other,0,4,4,220.0,85.0,12000000.0,"Centerville compound, adjacent House for sale at Mira Nila Homes, Quezon City"
658,Marikina,"Concepcion Dos, Marikina",14.6405888,121.1208184,,Other,0,4,3,200.0,373.0,19500000.0,"Rush Sale! Bungalow House in Rancho 1, Marikina City Lot 373 sq.m."
659,San Fernando,"Telabastagan, San Fernando",15.1142829,120.6088717,,House and Lot,0,3,2,135.0,150.0,8300000.0,For Sale Brand New High Ceiling Bungalow House and Lot in Angeles -  near Clark
660,Quezon City,"Bahay Toro, Quezon City, National Capital Region, Philippines Project 8, Quezon City",14.66645071,121.0235997,"Pineglades Residences, Project 8, Quezon City",Townhouse,0,4,3,214.0,86.0,16495000.0,"5bedrooms Townhouse Unit at Pineglades Residences, Project 8, Quezon City"
661,Quezon City,"Matandang Balara, Quezon City",14.6716797,121.0745345,,House and Lot,0,6,5,800.0,1000.0,160000000.0,"For Sale: Loyola Grand Villas, House and Lot in Matandang Balara, Quezon City"
662,Bacolor,"Cabalantian, Bacolor",15.005106,120.6691581,,House and Lot,0,4,3,151.0,182.0,6434920.0,"Rania 4 Bedrooms House and Lot For Sale in Bacolor, Pampanga near to SM"
663,Muntinlupa,Muntinlupa,14.3892634,121.0449101,,Other,0,0,0,,,185000000.0,Ayala Alabang House For Sale
664,San Jose Del Monte,"Tungkong Mangga, San Jose Del Monte",14.7903216,121.0732705,,House and Lot,0,3,6,300.0,250.0,20000000.0,For Sale: Colinas Verdes House and lot with pool in Bulacan
665,Alburquerque,"Tagbuane, Alburquerque",9.6086058,123.9753444,,House and Lot,0,3,2,250.0,1529.0,5400000.0,"overlooking house and lot for sale in albur, bohol 1,529 sq.m"
666,Angeles,"Capaya, Angeles",15.1407207,120.6262827,,Other,0,3,3,170.0,120.0,8200000.0,"Brand New Fully Furnished 3-Bedroom Duplex House For Sale in Angeles, Pampanga"
667,Oton,"Savannah Abilay Norte, Oton",10.7450495,122.5042561,,Other,0,5,3,166.0,143.0,15843000.0,5-Bedroom Unit House in Savannah Iloilo for Sale
668,Imus,"Pasong Buaya Ii, Imus",14.3817416,120.968223,"Southgrove Estates, Imus, Cavite",House and Lot,0,4,3,117.0,281.0,13000000.0,"For Sale Corner House & Lot in Southgrove Estates, Imus, Cavite"
669,Muntinlupa,"Cupang, Muntinlupa",14.4378843,121.0503212,"Nueva Village, Muntinlupa City",House and Lot,0,4,4,400.0,375.0,56000000.0,"4 Bedroom House and Lot For Sale at Tierra Nueva Village, Muntinlupa City"
670,Caloocan,"Marang Amparo Caloocan City Amparo, Caloocan",14.75183528,121.0718787,,House and Lot,0,3,2,83.0,53.0,5340000.0,3 Bedroom House & Lot in Amparo Caloocan sells for 5.3M only
671,Laurel,"San Gregorio, Laurel",14.0296242,120.8855456,,Other,0,5,5,650.0,430.0,26500000.0,Canyon Woods Tagaytay House For Sale
672,Quezon City,"C. Salvador Loyola Heights, Quezon City",14.6408237,121.0723185,,Other,0,4,3,350.0,240.0,49000000.0,"For Sale: 4 Bedroom Duplex House in Varsity Hills, Loyola Heights, Quezon City"
673,Calamba,"Canlubang, Calamba",14.2160319,121.1080378,,House and Lot,0,4,4,302.0,250.0,34000000.0,"4BR Brand New House And Lot In Treviea, Nuvali"
674,Lipa,"Bel-Air Residences, Marauoy, Lipa City, Batangas, Philippines Marauoy, Lipa",13.96305596,121.1720587,"Air Residences Lipa City, Batangas",House and Lot,0,3,3,165.0,139.0,8210000.0,"3-Bedroom House & Lot For Sale at Bel Air Residences Lipa City, Batangas"
675,San Fernando,San Fernando,15.0587568,120.631483,,Other,0,4,3,160.0,128.0,6600000.0,For Sale House in San Fernando Single Attached 4-Bedroom w/ Carport and Balcony
676,Calamba,"Canlubang, Calamba",14.2160319,121.1080378,,Townhouse,0,3,2,60.0,50.6,5000000.0,"For Sale! Nuvali Townhouse Brand New Unit P700k discount in Calamba, Laguna"
677,Tanza,"Santol, Tanza",14.3748175,120.8733793,,Other,0,3,1,50.0,63.0,2918752.0,3 Bedroom Townhose For Sale in Pleasantfields in Tanza Cavite
678,Tarlac,"Burot, Tarlac",15.4139853,120.600176,,Townhouse,0,3,1,42.0,48.0,1750000.0,For Sale 3 Bedroom Townhouse in Tuscany North Estate Burot Tarlac-uno
679,San Fernando,"Telabastagan, San Fernando",15.1142829,120.6088717,,Other,0,6,7,537.0,900.0,45000000.0,Sophisticated Huge House With Pool For Sale In Essel Park Subd. Angeles City
680,Antipolo,"San Roque, Antipolo",14.5840694,121.1731457,,House and Lot,0,4,3,93.0,112.0,,For Sale 4 Bedrooms Single Attached House and Lot in Antipolo
681,Trece Martires,"Lapidario Rd, 4109 Trece Martires City, Philippines Lapidario, Trece Martires",14.26677469,120.8676176,,House and Lot,0,2,2,57.0,50.0,3114170.0,Pre Selling House and Lot for sale thru Pag-Ibig Financing in Trece Martires
682,Talisay,"Talisay, Estefania, Bacolod City, Negros Occidental Matab-Ang, Talisay",10.72547861,123.0071246,"The Fountain Grove, Bacolod City",House and Lot,0,4,3,192.0,180.0,11129760.0,"4 Bedroom House and Lot for Sale at The Fountain Grove, Bacolod City"
683,Carmona,"Cabilang Baybay, Carmona",14.3175013,121.0512123,,Other,0,5,5,565.0,915.0,105000000.0,"Brand New Modern Industrial Design House For Sale in Manila Southwoods, Carmona"
684,Quezon City,"Cenacle Rd, 1128 Quezon City, Philippines Culiat, Quezon City",14.6647468,121.0443667,Brizlane Residences Tandang Sora Quezon City.,Other,0,5,4,312.0,98.0,19495000.0,5Bedrooms for Sale in Brizlane Residences Tandang Sora Quezon City.
685,Santa Rosa,"Rosepointe Tagapo, Santa Rosa",14.31505162,121.1069831,,Other,0,3,1,102.0,80.0,5450000.0,"Single Attached house in Laguna, Rosepointe Santa Rosa,2 to 3 bedrooms, Near Sm"
686,Muntinlupa,"Cupang, Muntinlupa",14.4378843,121.0503212,"Nueva Village, Muntinlupa City",House and Lot,0,4,4,400.0,375.0,56000000.0,"4 Bedroom House and Lot For Sale at Tierra Nueva Village, Muntinlupa City"
687,Silang,"Inchican, Silang",14.2510549,121.0527366,,Other,0,5,0,530.0,410.0,55000000.0,Ayala Westgrove Heights 2 Storey House 5 Bedrooms for Sale
688,Mabalacat,"Mabiga, Mabalacat",15.2133136,120.5799194,,Other,0,3,3,99.0,66.0,,"3-Bedroom House For Sale in Greenmeadows, Mabalacat, Pampanga"
689,Las Pinas,"Pulang Lupa Uno, Las Pinas",14.4764854,120.9719211,,Townhouse,0,3,2,95.0,58.0,5980000.0,"3 Bedroom Townhouse for Sale in Jeanette Gardens 1, Las Piñas City"
690,Capas,"Cubcub, Capas",15.3329902,120.5914796,,Single Detached,1,3,2,98.0,198.0,5887000.0,For Sale 4BR Single Detached House & Lot near New Clark Green City in Capas
691,Capas,"Cubcub, Capas",15.3329902,120.5914796,,Single Detached,1,3,2,98.0,198.0,5887000.0,For Sale 4BR Single Detached House & Lot near New Clark Green City in Capas
692,Muntinlupa,"Ayala Alabang, Muntinlupa",14.4226096,121.0269407,"Alabang Village, Muntinlupa City",House and Lot,0,4,4,500.0,550.0,150000000.0,"4 Bedroom House and Lot For Sale in Ayala Alabang Village, Muntinlupa City"
693,Quezon City,"New Manila, Quezon City",14.6134141,121.0291416,,House and Lot,0,3,3,350.0,969.0,188955000.0,New Manila House and Lot with 3 Bedrooms for Sale in Quezon City
694,Muntinlupa,"Ayala Alabang, Muntinlupa",14.4226096,121.0269407,"Alabang Village, Muntinlupa City",House and Lot,0,5,5,749.0,883.0,220000000.0,"5 Bedroom House and Lot For Sale in Ayala Alabang Village, Muntinlupa City"
695,General Trias,"Panungyanan, General Trias, Calabarzon, Philippines Panungyanan, General Trias",14.25058227,120.9171024,,House and Lot,0,3,2,77.3,120.0,4136000.0,"Linnea Model - Affordable House and Lot Single Attached For Sale, General Trias"
696,Pandi,"Siling Matanda, Pandi",14.9041477,120.989765,,Townhouse,0,2,1,46.6,40.0,1227966.0,"Affordable 2 Storey Townhouse with 2 Bedroom for sale in Pandi, Bulacan"
697,Lapu-Lapu,"Mactan, Lapu-Lapu",10.2880943,123.9722913,,Other,0,4,0,300.0,363.0,,"Introducing Paradise: Your Dream House for sale in Lapu-Lapu City, Cebu!"
698,Baliuag,"Along Calle Rizal, Brgy Sta Barbara Baliuag City Bulacan Santa Barbara, Baliuag",14.9407127,120.860617,,House and Lot,0,5,3,209.0,204.0,9800012.0,Clean Title Brand New House and Lot For Sale in Baliuag 5 Bedroom 2 Car Garage
699,Binan,"San Francisco, Binan",14.3332614,121.0557498,Olovarez Homes Southwoods Binan,Other,0,2,2,70.9,84.0,5899500.0,JADE Model Duplex at Olovarez Homes Southwoods Binan
700,Quezon City,"New Manila, Quezon City",14.6134141,121.0291416,,House and Lot,0,5,5,550.0,300.0,130000000.0,5BR House and Lot for Sale in New Manila Quezon City
701,Tanza,"Lumina Tanza, Bagtas, Tanza, Cavite, Philippines Bagtas, Tanza",14.33379779,120.8456119,,House and Lot,0,3,1,53.0,63.0,2762000.0,"For Sale: 3 Bedroom with Carport Affordable House & Lot in Lumina Tanza, Cavite"
702,Lipa,"Santo Toribio, Lipa",13.9107927,121.2158275,,Townhouse,0,3,1,45.0,36.0,1280000.0,"For Sale Townhouse 3-BR provision, Pag-Ibig Housing Loan, Lipa City"
703,Binangonan,"Gulod, Binangonan",14.3481172,121.21572,,Other,0,3,3,132.0,66.0,3000000.0,"Duplex 3 bedrooms  For Sale in St. Monique Valais Binangonan, Rizal"
704,Antipolo,"San Isidro, Antipolo",14.5898029,121.1819903,,Other,0,4,3,187.0,170.0,13500000.0,RFO Sleek 4-Bedroom Single Attached House w/ Only 10% DP–Modern Living Made Easy
705,Muntinlupa,"Ayala Alabang, Muntinlupa",14.4226096,121.0269407,"Alabang Village, Muntinlupa City",House and Lot,0,4,4,304.0,741.0,163000000.0,"House and Lot For Sale in Ayala Alabang Village, Muntinlupa City"
706,Consolacion,"Nangka, Consolacion, Central Visayas, Philippines Nangka, Consolacion",10.37035117,123.9642763,,Townhouse,0,2,2,78.0,50.0,4638990.0,READY FOR OCCUPANCY 2- bedroom townhouse for sale in Consolacion Cebu
707,Mabalacat,"Duquit, Mabalacat",15.1779337,120.6013701,,Other,0,3,3,190.0,137.0,11800000.0,Brand new Corner House. Clark Manor Dau Mabalacat Pamp. near Clark
708,San Fernando,"Sindalan, San Fernando",15.0785115,120.6415215,"Madonna Residences, Sn Fdo. Pampanga",Other,0,4,43,135.0,164.0,7350000.0,"More Freebies,Preselling House for Sale in Madonna Residences, Sn Fdo. Pampanga"
709,Mabalacat,"Duquit, Mabalacat",15.1779337,120.6013701,,Other,0,4,4,203.0,120.0,12500000.0,House for Sale in Clark Manor Pampanga near Clark
710,Lapu-Lapu,"Subabasbas, Lapu-Lapu",10.26980289,123.9690261,,Other,0,4,2,126.0,147.0,15000000.0,"Newly Built 4 Bedroom House for Sale in Lapu-Lapu City, Cebu"
711,Tanza,"Santol, Tanza",14.3748175,120.8733793,,House and Lot,0,2,1,50.0,50.0,2989049.0,"For Sale: RFO 2 Bedroom House and Lot In Pleasantfields, Tanza, Cavite"
712,Talisay,"Cadulawan, Talisay",10.2789235,123.8433228,,Other,0,5,7,769.0,407.0,48000000.0,"5 Bedroom Brand New House with Pool for Sale in Talisay City, Cebu"
713,Mabalacat,"Sapang Biabas, Mabalacat",15.1987752,120.6026101,,House and Lot,0,2,1,50.0,65.0,2164500.0,"House and Lot For Sale w/ Balcony & Carport in Mabalacat, Pampanga"
714,Muntinlupa,"Ayala Alabang, Muntinlupa",14.4226096,121.0269407,Alabang Village,House and Lot,0,6,6,987.0,1442.0,540000000.0,6 Bedroom Ultra Modern House and Lot in Ayala Alabang Village
715,Dumaguete,"Junob, Dumaguete",9.2958489,123.2833574,,House and Lot,0,8,5,1000.0,3289.0,65000000.0,"House and Lot For Sale Along National Highway in Junob, Dumaguete City"
716,Muntinlupa,"Ayala Alabang, Muntinlupa",14.4226096,121.0269407,"Alabang Village, Muntinlupa City",Other,0,7,7,1500.0,900.0,470000000.0,"Brand New House For Sale in Ayala Alabang Village, Muntinlupa City"
717,Muntinlupa,"Ayala Alabang, Muntinlupa",14.4226096,121.0269407,"Alabang Village, Muntinlupa City",House and Lot,0,4,5,400.0,300.0,110000000.0,"4 Bedroom House and Lot For Sale in Ayala Alabang Village, Muntinlupa City"
718,Muntinlupa,"Ayala Alabang, Muntinlupa",14.4226096,121.0269407,"Alabang Village, Muntinlupa City",House and Lot,0,5,5,800.0,688.0,188000000.0,"5 Bedroom House and Lot For Sale in Ayala Alabang Village, Muntinlupa City"
719,Quezon City,"Rosal Street Corner Betty Go New Manila, Quezon City",14.62224361,121.0416754,,Townhouse,0,5,5,384.0,122.0,60000000.0,"Pre-Selling 5BR Townhouse for sale in New Manila, Quezon City"
720,Imus,"Anabu I-D, Imus",14.3893122,120.938141,,House and Lot,0,4,3,203.0,150.0,11300000.0,"4-Bedroom Luxurious House and Lot with Balcony For Sale in Imus, Cavite"
721,Dasmarinas,"Salitran Iii, Dasmarinas",14.34376215,120.9452533,,Single Detached,2,4,3,121.0,120.0,9270000.0,"2-Storey Single Detached, 4 Bedroom House Dasmariñas"
722,Davao,"Communal, Davao",7.1413022,125.6226189,,House and Lot,0,4,4,100.0,100.0,7600000.0,"4 Bedroom 2 Bath, Fully Furnished House and Lot For Sale in Diamond Heights"
723,San Juan,"Pasadena, San Juan",14.6087274,121.0332511,,Townhouse,0,5,5,264.0,92.6,35120000.0,"RFO Townhouse for sale in San Juan, 5 Bedrooms, 3 Car Garage"
724,San Juan,"Pasadena, San Juan",14.6087274,121.0332511,,Townhouse,0,4,4,257.0,82.0,35710000.0,"RFO Townhouse for sale in San Juan, 4 Bedrooms, 3 Car Garage"
725,Muntinlupa,"Alabang, Muntinlupa",14.4185637,121.0447216,,Single Detached,1,5,4,195.0,240.0,16884800.0,"5 Bedroom Single Detached House and lot in Daang Reyna, Alabang (SAMANTHA)"
726,Paranaque,"Don Bosco, Paranaque",14.4843304,121.0314209,,Townhouse,0,4,4,150.0,87.0,,"Brand New Townhouse in Better Living, Parañaque City For Sale"
727,Santa Maria,"Caysio Road, Santa Maria, Bulacan Caysio, Santa Maria",14.8482305,120.969695,,House and Lot,0,3,2,75.3,80.0,5400000.0,Spacious Single Attached House and Lot near Bocaue Exit
728,San Juan,"Pasadena, San Juan",14.6087274,121.0332511,,Townhouse,0,3,2,183.0,54.7,24590000.0,"RFO Townhouse for sale in San Juan, 3 Bedrooms, 2 Car Garage"
729,San Juan,"186 Averilla St., San Juan City Little Baguio, San Juan",14.597523,121.0338296,,House and Lot,0,4,5,280.0,100.0,42000000.0,"4 Bedrooms House and Lot in 186 Averilla, San Juan City, Metro Manila"
730,Quezon City,"Brgy. Sta. Monica Novaliches, Quezon City",14.71490464,121.0474593,"Palmera Homes 1 in Novaliches, Quezon City",Other,3,4,4,220.0,92.0,10280000.0,"4BR 3-Storey Duplex House for Sale at Palmera Homes 1 in Novaliches, Quezon City"
731,Magalang,"Santo Rosario, Magalang",15.2447956,120.6371342,"Hamana Homes, Magalang, Pampanga",Other,0,3,2,54.0,90.0,3185421.0,"Duplex House For Sale near Clark, Hamana Homes, Magalang, Pampanga"
732,Calamba,"Nuvali Blvd, 4026 Santa Rosa, Philippines Canlubang, Calamba",14.23748177,121.0578339,,House and Lot,0,3,2,85.0,138.0,10762500.0,"3 Bedroom House and Lot For Sale in Southdale Nuvali, Laguna, Preselling"
733,Mabalacat,"Dau, Mabalacat",15.1760734,120.5887353,,Other,0,3,3,144.0,100.0,8300000.0,"For Sale Contemporary House in Dau, Mabalacat near Bus Terminal & Airport"
734,Quezon City,"East Fairview Near Commonwealth Quezon City Fairview, Quezon City",14.70567475,121.0748022,,Townhouse,0,3,3,100.0,30.0,6200000.0,RFO 2 Storey Townhouse for sale in East Fairview near Commonwealth Quezon City
735,Silang,"Inchican, Silang",14.2510549,121.0527366,,Other,0,4,5,368.0,277.0,35000000.0,"For Sale 4-Bedroom House in Bali Mansions South Forbes, Silang, Cavite"
736,Quezon City,"Batasan Hills, Quezon City",14.6862585,121.099335,,Other,0,3,3,170.0,121.0,14000000.0,"Pre-selling 3-Bedroom House for Sale in Filinvest II, Quezon City"
737,Antipolo,"San Luis, Antipolo",14.6043281,121.1981422,,House and Lot,0,2,2,100.0,200.0,16000000.0,Cottonwood Heights Antipolo House & Lot For Sale in Rizal
738,Quezon City,"Lot 2-A Benefits Corner Dividend Street Project 8, Quezon City",14.67203777,121.0179077,"Project 8, Quezon City",Townhouse,0,3,3,165.0,52.0,12800000.0,"3-Bedroom Townhouse with Roof Deck for Sale at Project 8, Quezon City"
739,Quezon City,"Bagbag, Quezon City",14.6984863,121.0327857,,Townhouse,0,3,2,68.0,50.0,5116623.0,For Sale Ready For Occupancy Affordable Townhouse in Quezon City
740,Bulacan,"Matungao, Bulacan",14.8030969,120.8804129,"Camella Bulakan Subdivision, Phase 1, Brgy. Matungao, Bulacan, Bulacan",Other,0,0,0,26.5,107.0,2182300.0,"L-TH-1-196 - Acquired Property for Sale in, Lot 41, Block 8, Modena Street, Camella Bulakan Subdivision, Phase 1, Brgy. Matungao, Bulacan, Bulacan"
741,Pulilan,"Poblacion, Pulilan",14.902206,120.8487909,,House and Lot,0,3,2,250.0,484.0,15000000.0,"3 Bedrooms, 2 Toilet and Bath House and Lot for Sale in Pulilan, Bulacan"
742,Muntinlupa,"Ayala Alabang, Muntinlupa",14.4226096,121.0269407,"Alabang Village, Muntinlupa",Other,0,5,6,1172.0,762.0,420000000.0,"For Sale: Brand New 5 Bedroom Modern House in Ayala Alabang Village, Muntinlupa"
743,Quezon City,"Lourdes, Quezon City",14.625804,121.0020456,,Townhouse,0,4,5,309.0,93.0,33000000.0,Refreshing New Townhouse near Banawe Area
744,Makati,"Poblacion, Makati",14.566261,121.0313853,,House and Lot,0,3,3,250.0,150.0,78000000.0,OLD HOUSE & LOT POBLACION MAKATI FOR SALE near Makati Ave
745,Las Pinas,Las Pinas,14.4809012,120.9817861,,House and Lot,0,5,4,386.0,251.0,19500000.0,"5 Bedroom House and Lot For Sale in Las Pinas Rotale Estate, Las Pinas"
746,Quezon City,"Culiat, Quezon City",14.6679617,121.0565912,,Townhouse,0,4,4,350.0,110.0,24430000.0,"Brand New 4 Bedroom Townhouse For Sale in Sanville Subd., Quezon City"
747,General Luna,"Poblacion V, General Luna",14.1333372,120.9041969,,Other,0,4,3,200.0,3000.0,250000000.0,"Siargao Beach Front Villas For Sale in General Luna, Surigao del Norte"
748,Quezon City,"Congressional Avenue, Quezon City",14.6679427,121.0340442,,Townhouse,0,3,3,120.0,60.0,11300000.0,Townhouse for sale in EDSA Muñoz Congressional Avenue Quezon City SNR Project 8
749,Cebu,"Guadalupe, Cebu",9.7340326,123.3656366,"Garden Residences, Guadalupe, Cebu City for Sale",Other,0,4,3,150.0,120.0,15000000.0,"4-Bedroom House in Tuscania Garden Residences, Guadalupe, Cebu City for Sale"
750,Taguig,"Mckinley Hill, Taguig",14.5330489,121.0524293,Hill Village 4BR House & Lot For Sale in Taguig near BGC,House and Lot,0,4,4,324.0,190.0,115000000.0,McKinley Hill Village 4BR House & Lot For Sale in Taguig near BGC
751,Muntinlupa,"Ayala Alabang, Muntinlupa",14.4226096,121.0269407,,Other,0,5,5,700.0,747.0,250000000.0,For Sale: Brand New Modern Luxury 5 BR Home with Pool in Ayala Alabang
752,San Fernando,"Barangay Sindalan, San Fernando, Pampanga Sindalan, San Fernando",15.0771316,120.6482244,"Madonna Residences, San Fernando, Pampanga",House and Lot,0,4,3,135.0,164.0,7650000.0,"4 Bedroom House and Lot for Sale at Madonna Residences, San Fernando, Pampanga"
753,Muntinlupa,"Ayala Alabang, Muntinlupa",14.4226096,121.0269407,"Alabang Village, Muntinlupa City",House and Lot,0,4,4,800.0,688.0,188000000.0,"House and Lot for sale at Ayala Alabang Village, Muntinlupa City"
754,Quezon City,"Batasan Hills, Quezon City",14.6862585,121.099335,"Tivoli Royale, Quezon City",Other,0,5,7,1024.0,8000.0,1200000000.0,"Billion Peso Mansion Estate for sale at Tivoli Royale, Quezon City"
755,Pasig,Pasig,14.5605166,121.0764343,"Executive Village, Pasig City",House and Lot,0,5,3,450.0,250.0,24000000.0,"House and Lot For Sale in Victoria Place Executive Village, Pasig City"
756,Tanza,"Sanja Mayor, Tanza",14.3750722,120.854151,,Townhouse,0,3,2,60.0,52.0,,"Complete Turnover Townhouse for sale in Tanza, Cavite"
757,San Fernando,"Del Carmen, San Fernando",15.0487446,120.6882894,,Townhouse,0,2,1,47.0,40.0,1873945.0,"Bare type Townhouse for sale in San Fernando, Pampanga"
